id,work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size,salary
43406,2024.0,,FT,Engineering Manager,USD,US,,US,L,285987
43407,2024.0,,,Data Scientist,USD,US,2.0,US,M,77794
43408,,,FT,Engineer,USD,,0.0,US,M,166372
43409,2022.0,,FT,Data Analyst,USD,US,2.0,US,M,20662
43411,2023.0,EN,,Data Scientist,USD,,2.0,DE,M,100798
43413,2024.0,MI,FT,Cloud Database Engineer,USD,US,0.0,US,M,113989
43415,,,FT,Business Intelligence Analyst,EUR,US,0.0,US,M,75115
43416,2024.0,SE,,Data Analyst,USD,US,0.0,US,L,196391
43417,,,,Data Analyst,USD,US,0.0,US,M,222566
43418,2024.0,SE,,Analytics Engineer,USD,US,0.0,US,,27479
43419,2023.0,SE,FT,Data Analyst,USD,,,US,M,73199
43420,,,FT,Engineer,USD,US,,US,M,151400
43421,,SE,,Manager,USD,US,0.0,US,,121627
43422,2020.0,,FT,Computer Vision Engineer,USD,CA,2.0,CA,,49159
43423,,MI,FT,AI Engineer,USD,US,,US,M,233960
43424,2022.0,MI,FT,Manager,USD,US,,US,L,167803
43430,,SE,FT,Software Engineer,USD,PL,2.0,PL,L,53687
43431,2024.0,,FT,Data Analytics Lead,USD,US,,US,L,106325
43432,2024.0,MI,FT,Research Engineer,USD,US,0.0,US,,124557
43434,2023.0,MI,FT,Machine Learning Engineer,USD,,2.0,US,M,112342
43436,2024.0,,FT,Engineer,USD,US,0.0,US,M,175486
43437,,SE,FT,BI Analyst,USD,,0.0,BR,M,117637
43438,2022.0,MI,FT,AI Engineer,USD,US,0.0,US,M,126015
43439,2024.0,SE,FT,Data Scientist,USD,,2.0,TR,M,38560
43440,2024.0,MI,FT,Business Intelligence Engineer,USD,US,,US,M,170949
43442,2024.0,SE,FT,Engineer,USD,,0.0,US,L,98922
43443,2024.0,SE,FT,Data Scientist,USD,EG,,EG,M,161640
43445,,MI,,Software Engineer,USD,CH,0.0,CH,,90105
43446,2024.0,,FT,Data Engineer,USD,NL,2.0,,M,63591
43448,2024.0,,FT,Data Analyst,USD,PH,0.0,PH,M,16168
43452,,SE,FT,Data Engineer,USD,US,0.0,US,M,129724
43453,2024.0,,FT,Manager,USD,US,0.0,US,M,146338
43454,2023.0,SE,FT,Data Engineer,USD,GB,,GB,M,34586
43455,2024.0,SE,FT,Analyst,USD,SE,0.0,,M,74412
43456,,EX,FT,Engineer,USD,US,,US,M,394297
43458,2024.0,MI,,Applied Scientist,USD,US,,US,M,119616
43459,2024.0,MI,FT,Machine Learning Engineer,USD,NL,2.0,,M,102946
43460,2023.0,SE,FT,AI Engineer,USD,ES,2.0,ES,M,83783
43461,2022.0,SE,FT,Data Engineer,USD,US,0.0,,M,102357
43462,2024.0,SE,,Manager,USD,US,0.0,,,185050
43463,2024.0,MI,FT,Engineer,USD,US,,US,M,175157
43464,2024.0,,FT,Applied Scientist,USD,,,,L,138790
43466,2022.0,MI,FT,Data Scientist,USD,ES,2.0,ES,M,40057
43467,2024.0,MI,FT,Data Analyst,USD,US,,US,,139354
43474,,MI,PT,Data Analyst,USD,,0.0,US,M,77236
43478,2024.0,MI,FT,Solutions Architect,USD,US,0.0,US,M,327601
43479,2024.0,SE,,AI Engineer,USD,UA,2.0,UA,,54025
43480,,SE,FT,Data Scientist,USD,US,2.0,US,M,79224
43483,2023.0,MI,,Machine Learning Developer,USD,,2.0,NG,M,22766
43484,2024.0,SE,FT,Engineer,USD,,0.0,US,M,272499
43485,2024.0,SE,,Data Analyst,USD,US,0.0,US,M,62189
43486,2024.0,EX,FT,Manager,USD,US,0.0,US,M,182231
43487,2024.0,SE,FT,Data Analyst,USD,,0.0,US,M,207369
43490,,MI,,Data Analyst,USD,US,2.0,,M,78883
43493,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,266809
43494,2024.0,SE,FT,Data Engineer,USD,US,,US,,201802
43495,2023.0,EN,FT,Data Scientist,USD,,2.0,US,M,244001
43497,2024.0,,FT,Manager,USD,US,,US,M,181729
43499,,SE,FT,Data Analyst,USD,US,0.0,US,M,58197
43500,2023.0,,FT,Machine Learning Engineer,USD,US,0.0,US,S,166168
43501,2024.0,MI,,Data Analyst,USD,GB,0.0,,,130717
43504,2024.0,SE,,Engineer,USD,DE,2.0,DE,M,80337
43505,2023.0,SE,FT,Data Engineer,USD,CA,,CA,M,100515
43506,2023.0,,,Machine Learning Engineer,USD,GB,,GB,L,117324
43507,2024.0,EX,,Business Intelligence Engineer,USD,US,,US,M,67515
43508,2024.0,EN,FT,Engineer,USD,,0.0,US,M,249941
43511,2024.0,,FT,Research Engineer,USD,US,0.0,US,,173863
43512,,,FT,Data Science Tech Lead,USD,US,2.0,US,M,198004
43513,2024.0,SE,FT,Data Engineer,USD,US,,US,S,75558
43514,2023.0,MI,FT,Data Analyst,USD,CO,0.0,CO,,56785
43520,2024.0,MI,FT,Engineer,USD,DE,2.0,DE,L,134859
43521,2024.0,SE,FT,Analytics Engineer,USD,,0.0,US,M,103047
43522,2024.0,EN,FT,Data Engineer,USD,US,0.0,US,M,116098
43525,2023.0,SE,FT,Data Engineer,USD,MX,2.0,MX,M,89875
43528,2024.0,EN,FT,Engineering Manager,USD,,0.0,US,M,105814
43529,2024.0,SE,FT,Data Governance Analyst,USD,US,0.0,US,L,212989
43530,2024.0,SE,FT,Business Intelligence Developer,USD,US,0.0,US,L,68859
43532,2024.0,EX,FT,Engineer,USD,US,0.0,,L,93279
43535,2022.0,,FT,Data Architect,USD,,0.0,,L,129362
43536,2024.0,SE,FT,Business Intelligence Engineer,USD,,0.0,US,M,164963
43537,2024.0,SE,FT,Manager,USD,US,,US,M,215386
43538,2024.0,MI,FT,AI Researcher,USD,US,0.0,US,,173210
43540,2024.0,MI,,DevOps Engineer,USD,US,2.0,US,M,43986
43542,2023.0,SE,FT,Data Engineer,USD,GR,2.0,,,50755
43543,2022.0,SE,FT,Data Engineer,Other,GB,,GB,,112859
43545,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,,185355
43546,2023.0,EX,FT,Data Analyst,USD,,0.0,US,L,135481
43549,2024.0,EN,FT,Data Visualization Analyst,USD,US,0.0,US,M,255562
43551,,SE,FT,Data Reporting Analyst,USD,US,0.0,US,M,165694
43552,2023.0,MI,,Data Engineer,USD,,0.0,,M,246484
43557,2024.0,SE,FT,Engineer,USD,US,0.0,US,,113447
43560,2022.0,MI,FT,Data Engineer,USD,TR,2.0,TR,M,34819
43561,,EX,,Data Scientist,USD,IN,2.0,IN,,109240
43566,2024.0,SE,,Site Reliability Engineer,USD,LV,0.0,LV,M,26616
43570,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,L,283277
43572,2023.0,,FT,Data Scientist,USD,NO,2.0,,L,103586
43573,2022.0,SE,FT,Data Analyst,USD,US,2.0,US,M,94854
43577,2024.0,SE,FT,Data Engineer,USD,,2.0,,,42279
43580,2024.0,SE,FT,Research Engineer,Other,,0.0,ES,M,171087
43581,2020.0,SE,FT,Data Scientist,USD,JP,2.0,US,M,96520
43582,2024.0,MI,,Manager,USD,,,US,S,185351
43583,,,,Data Architect,USD,,0.0,,M,183778
43584,,,FT,Product Manager,USD,US,,US,S,123248
43587,2023.0,EX,FT,Analytics Engineer,USD,,2.0,,M,102636
43588,2023.0,EX,FT,Data Engineer,USD,US,,US,M,188281
43589,2024.0,MI,FT,Backend Engineer,USD,US,0.0,US,L,205102
43591,2024.0,EN,,Backend Engineer,USD,CZ,2.0,,M,28415
43592,2024.0,EX,FT,Engineer,USD,US,0.0,US,,99662
43593,2024.0,,CT,Analyst,USD,US,2.0,US,M,123248
43594,2024.0,,FT,Data Engineer,USD,IT,0.0,IT,M,72238
43595,2022.0,,FT,Machine Learning Infrastructure Engineer,USD,,2.0,US,M,117711
43597,,EX,FT,Software Engineer,USD,ZA,,ZA,M,32398
43600,2023.0,MI,FT,Data Engineer,USD,AT,0.0,AT,M,63185
43602,2024.0,,FT,Product Manager,USD,US,0.0,US,M,213046
43604,2024.0,,FT,Data Analyst,USD,US,,US,M,193537
43605,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,L,332084
43606,2024.0,MI,FT,AI Engineer,USD,,0.0,,,288967
43607,2024.0,SE,FT,Research Scientist,USD,US,0.0,,,70185
43609,2023.0,SE,FT,Data Scientist,USD,CA,,CA,,120469
43613,,MI,FT,BI Analyst,USD,IN,2.0,,M,105140
43615,2024.0,SE,FL,Backend Engineer,USD,CZ,0.0,CZ,L,18136
43616,2024.0,MI,FT,Data Engineer,USD,US,0.0,,M,150882
43617,2023.0,SE,FT,Data Analyst,USD,NL,2.0,AM,L,27138
43623,,SE,FT,AI Engineer,USD,ZA,0.0,,M,80470
43626,2023.0,,FT,Data Analyst,USD,DE,,DE,M,122643
43629,2024.0,SE,FT,Data Scientist,USD,LT,0.0,LT,M,43909
43630,,SE,FT,Data Analyst,USD,US,0.0,US,,121123
43631,2023.0,SE,FT,Research Engineer,USD,CA,2.0,CA,,204852
43632,,,FT,Data Analyst,USD,US,2.0,,M,128298
43633,2024.0,,FT,Data Engineer,USD,US,,US,M,169934
43634,2020.0,SE,PT,Computer Vision Software Engineer,USD,DK,,,M,94166
43635,2024.0,SE,FT,Site Reliability Engineer,USD,,2.0,LV,M,116375
43636,2024.0,,FT,Applied Scientist,USD,US,0.0,,M,150447
43637,2022.0,SE,FT,Data Engineer,USD,GB,0.0,GB,M,56140
43638,2024.0,MI,,Engineer,USD,US,0.0,,M,290533
43640,2022.0,SE,FT,Data Analyst,USD,US,0.0,US,,87833
43647,,MI,FT,Engineer,USD,US,,,M,73852
43649,,SE,,Data Product Manager,USD,US,0.0,US,,142642
43651,2024.0,SE,FT,Data Architect,USD,US,0.0,US,,138130
43652,2024.0,,FT,Engineer,USD,US,0.0,US,M,187307
43657,2024.0,SE,FT,AI Engineer,USD,,0.0,US,M,196451
43659,2024.0,SE,,Data Analyst,USD,US,,US,M,67364
43660,2023.0,MI,,Data Engineer,USD,US,0.0,US,L,97984
43666,2024.0,,FT,Data Engineer,USD,,0.0,US,M,184712
43668,,EN,,Decision Scientist,USD,US,0.0,,M,204481
43669,,MI,FT,Data Scientist,USD,US,0.0,US,M,100556
43670,2024.0,SE,FT,Machine Learning Engineer,USD,US,,US,M,183674
43671,2020.0,EX,FT,Lead Data Scientist,USD,IN,2.0,,M,21276
43672,2024.0,EN,FT,Research Engineer,USD,US,0.0,,M,162732
43673,2024.0,SE,,Data Engineer,USD,LT,0.0,LT,,67989
43674,,,FT,Manager,USD,,,,M,84214
43675,2024.0,SE,FT,Machine Learning Engineer,USD,,0.0,FR,,62359
43677,,MI,FT,Engineer,USD,,0.0,US,M,162123
43681,2024.0,EN,FT,Data Operations Engineer,USD,US,0.0,US,M,191239
43682,2024.0,SE,,Data Architect,USD,LT,,,M,172870
43684,2020.0,,FT,Data Scientist,USD,DK,0.0,DK,,79245
43685,,,,AI Engineer,USD,ZA,,ZA,M,15928
43687,2024.0,SE,FT,Research Scientist,USD,US,,US,M,135624
43691,2024.0,SE,FT,Engineer,USD,,,,,143385
43693,2024.0,,,AI Engineer,USD,US,0.0,,L,230924
43695,2023.0,SE,FT,Data Analyst,USD,GB,,GB,,46914
43697,2024.0,MI,,Engineer,USD,US,0.0,,M,247342
43700,2024.0,EN,FL,Backend Engineer,USD,,0.0,CZ,M,42475
43701,2024.0,,FT,Engineer,USD,CA,,,M,151535
43704,2024.0,SE,,Analyst,USD,,,SG,L,130139
43705,,SE,,Research Scientist,USD,US,0.0,,L,178176
43706,,SE,,Data Engineer,USD,US,0.0,US,L,167889
43709,2024.0,SE,FT,Power BI Developer,USD,US,0.0,US,,203199
43713,2024.0,SE,FT,Data Scientist,USD,IN,,IN,M,15000
43717,2024.0,SE,FT,Engineer,USD,,0.0,,,403552
43718,2023.0,MI,FT,Data Engineer,USD,,0.0,PT,L,25078
43719,2024.0,MI,FT,Product Manager,USD,,,IL,M,134209
43720,,SE,,Data Quality Specialist,USD,SG,2.0,SG,M,97600
43721,,SE,FT,Data Engineer,USD,AU,0.0,AU,M,56249
43722,2024.0,MI,FT,Machine Learning Infrastructure Engineer,USD,US,0.0,,M,162322
43723,,EN,,Research Scientist,USD,US,0.0,US,M,144760
43726,2024.0,SE,FT,Machine Learning Engineer,USD,AU,0.0,AU,M,130451
43727,2024.0,SE,FT,Software Developer,USD,LT,0.0,LT,M,95361
43728,2024.0,EX,FT,Manager,USD,US,2.0,US,M,152351
43730,2024.0,,PT,Data Analyst,USD,NL,0.0,NL,M,55576
43732,2024.0,MI,FT,Bioinformatics Scientist,USD,US,0.0,US,M,194898
43733,2024.0,SE,,Research Scientist,USD,US,0.0,US,L,171321
43734,2023.0,SE,,Research Engineer,USD,,0.0,US,,73221
43736,2023.0,EX,,Data Analyst,USD,GB,0.0,GB,L,106966
43737,2024.0,SE,FT,Data Analyst,USD,US,,,,146717
43738,2023.0,SE,FT,Data Engineer,USD,GR,0.0,,M,59109
43739,,SE,FT,Data Engineer,USD,,0.0,AT,M,82775
43741,,SE,,Data Scientist,USD,US,2.0,US,M,294968
43742,2023.0,EX,FT,Data Engineer,USD,PT,2.0,PT,M,52497
43744,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,,200038
43746,,MI,FT,Data Analyst,USD,US,2.0,US,M,163391
43749,2022.0,SE,FT,Data Architect,USD,US,,US,,218130
43750,2024.0,SE,FT,Engineer,USD,US,,,M,127575
43751,2023.0,SE,FT,Machine Learning Engineer,USD,US,2.0,US,M,146098
43752,2024.0,MI,FT,Associate,USD,US,0.0,US,S,109034
43754,2022.0,SE,FT,Data Analyst,USD,US,0.0,US,M,149572
43756,2024.0,MI,FT,Manager,USD,PL,0.0,PL,M,172831
43760,2024.0,SE,FT,Software Engineer,USD,PL,2.0,PL,M,76392
43761,2020.0,EN,FT,Research Scientist,USD,US,0.0,,M,156257
43762,2024.0,SE,FT,Data Analyst,USD,US,,US,L,110615
43763,2021.0,SE,FT,Software Architect,USD,US,2.0,US,M,49137
43766,2023.0,SE,FT,Data Engineer,USD,PT,0.0,PT,M,21929
43767,,SE,FT,AI Engineer,USD,UA,0.0,UA,M,37310
43768,2023.0,SE,FT,Data Architect,USD,US,0.0,US,,184647
43773,,SE,,Statistician,USD,,0.0,,M,120992
43776,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,184739
43777,2023.0,EN,,Analytics Engineer,USD,CA,2.0,CA,M,68988
43779,2023.0,MI,FT,Data Analyst,USD,GB,0.0,GB,M,77431
43780,2024.0,MI,FT,DevOps Engineer,USD,US,2.0,,L,183230
43781,,,FT,Data Analyst,USD,US,0.0,,,137875
43784,,EX,FT,Data Analyst,USD,US,0.0,,,127911
43785,2024.0,SE,FT,Analytics Engineer,USD,,0.0,US,M,209539
43787,,SE,,Data Visualization Specialist,USD,US,0.0,US,M,131168
43788,2024.0,SE,FT,Applied Scientist,USD,US,0.0,US,M,135697
43792,2024.0,SE,FT,Data Engineer,USD,,0.0,SK,,31484
43793,2023.0,,FT,Analytics Engineer,USD,US,2.0,US,M,57175
43795,,SE,FL,Autonomous Vehicle Technician,USD,AS,2.0,BS,,15000
43796,2023.0,,FT,Data Analyst,USD,US,0.0,US,M,100087
43798,2024.0,MI,,Data Analyst,USD,,0.0,US,L,106720
43799,2024.0,MI,FT,Data Analyst,USD,US,,US,M,108814
43800,2024.0,MI,FT,Lead AI Engineer,USD,SE,2.0,SE,M,52710
43803,2024.0,MI,FT,Product Manager,USD,US,0.0,US,M,121231
43804,2022.0,EN,,Analytics Engineer,USD,,2.0,,M,112914
43807,2024.0,SE,FT,Data Analyst,USD,,,GB,,108972
43808,2024.0,SE,FT,Product Manager,USD,US,2.0,US,M,178815
43809,2024.0,SE,FT,Encounter Data Management Professional,USD,US,0.0,US,M,44526
43811,2024.0,MI,FT,Research Analyst,USD,US,0.0,US,M,152047
43812,2024.0,MI,FT,Business Intelligence Engineer,USD,US,,US,L,123334
43817,2024.0,SE,FT,Machine Learning Software Engineer,USD,ZA,2.0,ZA,M,63775
43819,,SE,FT,Data Engineer,USD,,2.0,GB,M,87182
43820,2024.0,MI,,Manager,USD,US,,,M,162981
43823,2024.0,SE,FT,Data Engineer,USD,,0.0,US,,170180
43826,2024.0,MI,,Data Engineer,EUR,,0.0,GB,M,45499
43827,,SE,FT,AI Engineer,USD,US,0.0,US,,62696
43829,2023.0,SE,FT,Data Engineer,USD,US,0.0,DE,M,87737
43830,2024.0,SE,FT,AI Specialist,USD,US,0.0,US,M,184704
43831,2024.0,EX,,Engineering Manager,USD,US,,US,M,195144
43833,2024.0,SE,FT,Decision Scientist,USD,,0.0,US,M,172975
43836,2024.0,SE,,Data Analyst,USD,US,0.0,US,M,103997
43838,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,,191698
43839,2024.0,SE,CT,Data Engineer,USD,US,0.0,US,M,102571
43840,2024.0,,FT,Data Scientist,USD,IT,0.0,IT,,143077
43842,2023.0,SE,FT,Data Scientist,USD,CA,2.0,CA,,36718
43843,2023.0,MI,FT,Data Scientist,USD,ES,0.0,ES,M,15134
43844,,,FT,Data Analyst,USD,US,0.0,,,107607
43845,2024.0,MI,FT,Machine Learning Quality Engineer,USD,US,0.0,,M,46861
43848,2024.0,SE,FT,Insight Analyst,USD,US,2.0,US,L,74202
43852,,,CT,Engineer,USD,US,0.0,US,L,135020
43853,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,338125
43855,2024.0,MI,FT,Manager,USD,US,0.0,US,,381920
43856,,SE,FT,Business Intelligence Analyst,USD,US,0.0,US,M,63636
43858,2024.0,MI,FT,Software Engineer,USD,,2.0,BR,,59652
43862,2024.0,MI,CT,Machine Learning Researcher,USD,,2.0,US,M,179996
43864,,SE,FT,Engineer,USD,US,2.0,US,M,226420
43865,,MI,FT,AI Scientist,USD,IL,0.0,,M,286315
43868,2024.0,MI,FT,Lead Data Scientist,USD,US,,,M,126427
43869,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,179768
43871,2023.0,SE,,Research Engineer,USD,US,2.0,US,,193037
43872,2022.0,MI,FT,Machine Learning Engineer,USD,US,2.0,US,,96181
43873,2024.0,SE,FT,Software Engineer,USD,,,US,M,116500
43874,2024.0,MI,FT,Engineer,USD,,0.0,US,M,200131
43875,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,,166541
43876,2023.0,,FT,Research Scientist,USD,,,GB,L,134574
43877,2022.0,MI,,Data Engineer,USD,US,,US,,149429
43880,2024.0,SE,FT,Engineer,USD,US,,US,M,190639
43881,2022.0,EN,FT,Data Engineer,USD,US,2.0,US,M,147708
43888,2024.0,MI,,Lead Data Scientist,USD,,2.0,IN,M,46528
43889,2023.0,SE,,Data Scientist,USD,NO,0.0,NO,M,182527
43890,2023.0,SE,FT,Analytics Engineer,USD,CA,,CA,S,76265
43891,2024.0,,FL,Manager,USD,IN,2.0,IN,M,23518
43895,2024.0,EN,FT,Manager,USD,US,0.0,US,L,118501
43901,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,,100749
43902,2024.0,SE,,Engineer,USD,,0.0,US,M,237404
43903,2022.0,MI,FT,Data Engineer,USD,US,0.0,,M,258030
43904,2024.0,MI,FT,Data Scientist,USD,US,2.0,US,M,92938
43907,2024.0,SE,FT,Analytics Engineer,USD,US,,US,M,119647
43908,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,108929
43910,,,,Machine Learning Researcher,USD,,,IN,M,80686
43912,2024.0,MI,FT,Machine Learning Engineer,USD,NL,2.0,NL,M,98129
43913,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,L,79906
43914,2024.0,,FT,Data Engineer,USD,PL,2.0,PL,M,61997
43915,2024.0,SE,FT,Data Scientist,USD,IN,2.0,IN,L,17274
43916,,,FT,Data Engineer,USD,US,0.0,US,M,154261
43917,2024.0,SE,PT,Manager,USD,,2.0,US,M,70145
43918,2024.0,,FT,Data Analyst,USD,,0.0,US,M,115029
43919,2024.0,EN,,Data Analyst,USD,,2.0,PH,M,15000
43920,2024.0,,FT,Software Engineer,EUR,US,0.0,US,M,58234
43921,2024.0,SE,FT,Data Analyst,USD,US,,US,,120065
43922,,,FT,Data Engineer,USD,DE,2.0,DE,L,83298
43923,2024.0,EN,FT,Data Engineer,USD,US,,US,M,264852
43927,2024.0,EN,FT,Data Analyst,USD,US,0.0,,M,116747
43929,2024.0,,FT,Solutions Architect,USD,US,0.0,US,L,191138
43930,2024.0,EX,FT,Data Scientist,USD,US,0.0,US,S,168396
43931,,SE,FT,Applied Scientist,USD,US,0.0,US,,163739
43935,2024.0,SE,FT,DevOps Engineer,USD,US,0.0,US,L,201582
43938,2024.0,MI,FT,Data Manager,USD,,,US,M,86846
43941,2024.0,,FT,Data Architect,USD,US,0.0,,M,127888
43942,,SE,FT,Data Scientist,USD,,0.0,US,M,409428
43943,2023.0,,FT,Data Architect,USD,US,0.0,US,M,153807
43944,2023.0,MI,FT,Analytics Engineer,USD,,2.0,US,M,150055
43947,2023.0,MI,FT,Research Engineer,USD,US,2.0,,M,256000
43948,2024.0,MI,FT,Data Analyst,USD,PH,0.0,,M,15189
43949,2024.0,SE,PT,Data Analyst,USD,US,2.0,US,,34510
43951,,SE,,Data Engineer,USD,DE,0.0,DE,M,182482
43952,,SE,FT,Big Data Developer,USD,US,0.0,US,M,19756
43953,2023.0,SE,,Data Architect,USD,US,0.0,,M,144157
43955,2024.0,SE,FT,Manager,USD,US,0.0,,M,156552
43956,2024.0,MI,FT,Engineer,USD,US,,US,M,102339
43957,2024.0,SE,FT,Analyst,USD,SG,0.0,SG,L,120292
43958,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,M,186627
43959,2023.0,,FT,Data Engineer,USD,PT,0.0,PT,M,93925
43962,2024.0,MI,FT,AI Engineer,USD,US,0.0,US,M,202600
43963,2022.0,MI,FT,Data Scientist,USD,,2.0,US,M,175281
43964,2024.0,,FT,Software Developer,USD,,,GB,,56245
43965,,SE,FT,Data Scientist,USD,,0.0,,M,367320
43966,2023.0,MI,FT,Research Engineer,USD,,0.0,US,M,141864
43967,2024.0,EN,,Applied Scientist,USD,,0.0,US,M,253785
43968,2024.0,SE,FT,Research Scientist,USD,US,,US,,177262
43969,,SE,FT,Data Analyst,USD,US,0.0,US,M,42564
43973,2024.0,SE,FT,Data Analyst,USD,,,US,,40310
43974,,SE,,Machine Learning Engineer,USD,US,,US,M,146837
43975,2024.0,MI,FT,Platform Engineer,EUR,US,,US,M,176247
43976,2024.0,EN,FT,Engineer,USD,US,0.0,US,,163878
43977,,MI,,Quantitative Research Analyst,USD,US,0.0,US,M,66651
43982,2024.0,MI,FT,Engineer,USD,US,0.0,US,M,74014
43984,,MI,FT,Data Analyst,EUR,US,0.0,US,M,171680
43985,2024.0,EN,FT,Analytics Engineer,USD,US,2.0,,M,96424
43986,2024.0,EN,FT,Data Engineer,USD,BE,2.0,BE,M,50830
43991,2024.0,SE,,Data Scientist,USD,US,0.0,US,,127452
43992,2024.0,SE,,Engineer,USD,US,,US,M,79210
43994,2024.0,EX,FT,Applied Scientist,USD,,0.0,US,M,87520
43998,2024.0,MI,FT,Statistical Programmer,USD,,0.0,US,,77256
43999,2024.0,MI,FT,Machine Learning Scientist,USD,,,US,M,172973
44002,,,FT,Machine Learning Engineer,USD,CA,2.0,CA,M,63672
44005,2024.0,,FT,Applied Scientist,USD,,0.0,,M,136252
44009,2023.0,SE,FL,AI Researcher,USD,IN,2.0,IN,M,58169
44010,2022.0,SE,FT,Data Analyst,USD,GB,2.0,,S,61410
44011,2024.0,SE,FT,Data Engineer,USD,LT,0.0,LT,M,136970
44012,,SE,FT,Data Scientist,USD,GB,0.0,GB,M,57246
44015,2024.0,,FT,Research Assistant,USD,,0.0,ZA,M,132699
44017,2024.0,SE,FT,Data Manager,USD,US,0.0,US,M,74759
44018,2024.0,SE,,Data Analyst,USD,US,0.0,US,M,127887
44019,2024.0,EX,CT,Machine Learning Researcher,USD,US,2.0,US,M,113835
44021,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,123046
44022,,,FT,Solutions Architect,USD,US,,,M,107198
44024,2024.0,,FT,Manager,USD,,0.0,US,M,189909
44026,,SE,FT,Machine Learning Researcher,USD,US,2.0,US,M,97978
44029,2024.0,MI,FT,Data Scientist,USD,CL,0.0,CL,M,106147
44030,2024.0,EN,FT,Research Engineer,USD,JP,0.0,JP,M,64238
44033,2024.0,MI,,Data Analyst,USD,US,0.0,US,M,118983
44035,2023.0,MI,CT,Engineer,USD,US,0.0,US,M,94806
44037,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,182873
44038,2023.0,SE,FT,Data Engineer,USD,DE,0.0,DE,M,66260
44039,2024.0,EN,FT,Data Management Specialist,USD,US,2.0,US,M,167721
44040,,MI,FT,Data Engineer,USD,BR,,BR,M,33629
44041,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,,167718
44042,2024.0,EX,FT,Data Analyst,USD,US,0.0,US,,35146
44045,2024.0,MI,FT,Engineer,USD,US,0.0,US,L,144250
44046,2024.0,SE,,Software Engineer,USD,,2.0,PL,M,129127
44049,2020.0,MI,FT,Analytics Engineer,USD,,0.0,,,101598
44052,,,,Security Engineer,USD,US,0.0,US,M,178733
44054,,SE,FT,Data Analyst,USD,US,0.0,US,M,90085
44055,2024.0,,FT,Data Scientist,USD,ES,2.0,ES,M,58182
44058,2024.0,SE,FT,Engineer,USD,,0.0,US,M,57879
44059,2024.0,,FT,Data Engineer,USD,US,2.0,,M,71758
44061,,,FT,Business Intelligence Engineer,EUR,US,,US,M,113653
44062,2024.0,SE,FT,Research Scientist,USD,US,2.0,US,,221476
44063,2024.0,MI,FT,Engineer,USD,US,,US,L,104960
44064,,MI,FT,Data Engineer,USD,ES,0.0,,M,37836
44065,2024.0,SE,,Product Manager,USD,AU,0.0,AU,M,88113
44067,2024.0,,FT,Business Intelligence,USD,,0.0,US,M,196249
44068,2024.0,SE,FT,Data Engineer,USD,BR,0.0,BR,L,121943
44070,2024.0,SE,FT,Analytics Engineer,USD,CA,,,M,24329
44071,2022.0,MI,,AI Engineer,USD,IL,2.0,IL,M,123003
44072,2023.0,MI,,Data Analyst,USD,US,2.0,,M,92177
44073,2022.0,MI,FT,Machine Learning Engineer,USD,,0.0,,L,201735
44075,2024.0,,FT,Data Engineer,USD,US,,US,M,168210
44077,,EN,,Data Analyst,USD,US,0.0,US,M,105811
44078,2024.0,MI,FT,Research Engineer,USD,,0.0,,M,210819
44080,2024.0,SE,FT,Decision Scientist,USD,US,,US,M,73424
44082,2024.0,SE,,Data Specialist,USD,US,0.0,US,M,64716
44083,2024.0,,FT,Data Analyst,USD,US,0.0,US,M,102004
44084,,SE,FT,Machine Learning Engineer,USD,JP,,JP,,281807
44087,2023.0,,FT,Data Scientist,USD,,0.0,GB,,337907
44088,2024.0,,,Software Engineer,USD,CA,0.0,CA,M,128780
44091,2024.0,EX,FT,AI Engineer,USD,US,0.0,US,M,139739
44093,2022.0,SE,,Data Analyst,USD,,2.0,US,M,119148
44094,2024.0,SE,FT,Research Scientist,EUR,,0.0,DE,M,157478
44105,2024.0,SE,FT,Consultant,USD,LT,0.0,LT,M,15237
44108,2020.0,MI,FT,Data Engineer,USD,,0.0,JP,S,334431
44110,2024.0,MI,FT,Engineer,USD,US,0.0,,M,108269
44111,2024.0,SE,,Engineer,USD,US,0.0,US,M,115535
44113,2024.0,,FL,Backend Engineer,USD,CZ,0.0,CZ,M,23445
44115,2022.0,,FT,Machine Learning Engineer,USD,GB,,GB,M,72402
44116,2023.0,EN,,Data Engineer,USD,,0.0,US,M,182583
44119,2024.0,EX,FT,Data Manager,USD,,0.0,GB,,49529
